case_id,jurisdiction,domain,damage_type,initial_claim,final_award,iterations,court_level,year,converged,convergence_gap,notes
BD-HK-0011,HK,contract,compensatory,4500000.0,2900000.0,2,appeal,2019,False,400000.0,Breach of consultancy agreement under Contracts (Rights of Third Parties) Ordinance (Cap 623). Claimed HK$4.5M for lost project value. Appeal reduced to HK$2.9M as consequential loss too remote
BD-HK-0012,HK,contract,litigation_costs,750000.0,500000.0,1,trial,2022,True,0.0,Standard basis costs awarded in complex commercial contract dispute. Taxed at HK$500K. Court noted proportionality under costs rules; initial claim HK$750K reduced on assessment
BD-HK-0013,HK,contract,liquidated_damages,3000000.0,1800000.0,2,appeal,2015,True,120000.0,Construction delay liquidated damages. Dunlop test applied; appeal held clause partly penal. Genuine pre-estimate determined at HK$1.8M; reduction from HK$3M claim sustained
BD-HK-0014,HK,contract,compensatory,1800000.0,1150000.0,1,trial,2024,True,0.0,Breach of engineering services contract. Defective design caused additional construction costs. Awarded HK$1.15M under Sale of Goods Ordinance (Cap 26) and common law principles
BD-HK-0015,HK,contract,lost_profits,10000000.0,6200000.0,2,appeal,2017,True,500000.0,Breach of joint venture agreement. Claimed lost profits HK$10M. Applied Hadley v Baxendale test; appeal affirmed HK$6.2M as foreseeable loss within first contemplation rule
BD-HK-0016,HK,tort,compensatory,8000000.0,5200000.0,1,trial,2021,True,0.0,Medical negligence causing permanent disability. Plaintiff claimed HK$8M general and special damages. Court awarded HK$5.2M applying structured damages approach and Donoghue v Stevenson [1932] AC 562 principles
BD-HK-0017,HK,tort,compensatory,3500000.0,2200000.0,2,appeal,2020,True,180000.0,Slip and fall in commercial premises. Occupiers Liability Ordinance (Cap 314) s.2(2) applied. Appeal upheld HK$2.2M for serious leg injury and loss of earning capacity
BD-HK-0018,HK,tort,compensatory,12000000.0,7500000.0,2,appeal,2019,False,900000.0,Defamation by media publication. Defamation Ordinance (Cap 21) applied. Claimed HK$12M for libel and injury to reputation. Appeal reduced to HK$7.5M as excessive; noted chilling effect on free speech
BD-HK-0019,HK,tort,compensatory,2500000.0,1600000.0,1,trial,2018,True,0.0,Product liability claim for defective electrical appliance causing fire. Applied Donoghue v Stevenson [1932] AC 562. Awarded HK$1.6M for property damage and personal injury
BD-HK-0020,HK,tort,compensatory,4000000.0,2800000.0,1,trial,2022,True,0.0,Employee workplace injury under Employees' Compensation Ordinance (Cap 282). Claimed HK$4M for permanent partial disability. Assessed at HK$2.8M including scheduled compensation and common law damages
BD-HK-0021,HK,tort,compensatory,6000000.0,3900000.0,2,appeal,2017,True,250000.0,Professional negligence by auditor. Applied Caparo v Dickman [1990] 2 AC 605 for duty of care. Claimed HK$6M investment losses. Appeal upheld HK$3.9M as foreseeable and proximate
BD-HK-0022,HK,tort,compensatory,15000000.0,9500000.0,2,appeal,2023,False,800000.0,Catastrophic medical negligence causing tetraplegia. Applied Donoghue v Stevenson [1932] AC 562. Claimed HK$15M for lifetime care. Appeal increased to HK$9.5M from initial HK$8.7M trial award
BD-HK-0023,HK,tort,compensatory,5000000.0,3400000.0,1,trial,2016,True,0.0,"Defamation in online forum. Defamation Ordinance (Cap 21) applied. Claimed HK$5M. Court awarded HK$3.4M considering gravity, publication extent, and vindication principles"
BD-HK-0024,HK,tort,compensatory,2800000.0,1750000.0,1,trial,2021,True,0.0,Occupier's liability for unsafe scaffolding collapse. Occupiers Liability Ordinance (Cap 314) s.2(3) applied. Awarded HK$1.75M for multiple fractures and loss of earnings
BD-HK-0025,HK,tort,compensatory,4500000.0,3000000.0,2,appeal,2020,True,150000.0,Road traffic accident causing traumatic brain injury. Common law negligence applied. Claimed HK$4.5M. Appeal upheld HK$3M after adjustment for contributory negligence at 15%
BD-HK-0026,HK,tort,compensatory,9000000.0,5800000.0,2,appeal,2019,True,300000.0,Solicitor negligence in property transaction. Applied Caparo v Dickman [1990] 2 AC 605. Claimed HK$9M for lost property value. Appeal held HK$5.8M as loss within scope of duty
BD-HK-0027,HK,tort,compensatory,2000000.0,1350000.0,1,trial,2018,True,0.0,Employees' Compensation Ordinance (Cap 282) claim for industrial accident. Claimed HK$2M. Assessed at HK$1.35M including statutory schedule and common law top-up for employer negligence
BD-HK-0028,HK,tort,compensatory,12000000.0,7800000.0,2,appeal,2022,False,600000.0,Severe medical negligence causing brain damage to infant. Donoghue v Stevenson [1932] AC 562 applied. Claimed HK$12M for lifetime care. Appeal increased from HK$7.2M to HK$7.8M
BD-HK-0029,HK,tort,compensatory,7000000.0,4600000.0,1,trial,2024,True,0.0,Structured damages for medical negligence causing permanent disability. Court applied multiplicand-multiplier approach under common law following Donoghue v Stevenson [1932] AC 562 principles
BD-HK-0030,HK,tort,compensatory,6000000.0,4000000.0,2,appeal,2017,True,200000.0,Product liability class action for contaminated food products. Donoghue v Stevenson [1932] AC 562 applied. Claimed HK$6M for 12 plaintiffs. Appeal allocated HK$4M aggregate damages
BD-HK-0031,HK,ip,compensatory,2500000.0,1600000.0,1,trial,2021,True,0.0,Copyright infringement of architectural drawings. Copyright Ordinance (Cap 528) s.35 applied. Court assessed damages at HK$1.6M based on lost licensing fees and infringing profit
BD-HK-0032,HK,ip,account_of_profits,5000000.0,3200000.0,2,appeal,2020,True,150000.0,Trade mark infringement of luxury brand. Account of profits ordered under Trade Marks Ordinance (Cap 559) s.20. Appeal upheld HK$3.2M as infringer's actual profit attributable to mark use
BD-HK-0033,HK,ip,compensatory,8000000.0,5100000.0,2,appeal,2019,False,400000.0,Patent infringement of pharmaceutical process. Patents Ordinance (Cap 514) s.71 applied. Claimed HK$8M lost profits. Appeal reduced to HK$5.1M as non-infringing alternatives available
BD-HK-0034,HK,ip,statutory,1500000.0,950000.0,1,trial,2018,True,0.0,Copyright infringement with statutory damages election. Copyright Ordinance (Cap 528) s.38 allows additional damages. Court awarded HK$950K statutory damages for flagrant infringement
BD-HK-0035,HK,ip,compensatory,3500000.0,2200000.0,1,trial,2022,True,0.0,Trade mark infringement damages under Trade Marks Ordinance (Cap 559) s.46. Counterfeit goods case. Court assessed actual damages at HK$2.2M including lost sales and brand dilution
BD-HK-0036,HK,ip,account_of_profits,6000000.0,3900000.0,2,appeal,2021,True,180000.0,Patent infringement account of profits. Patents Ordinance (Cap 514) s.71. Claimed HK$6M. Appeal held HK$3.9M as proper proportion of total profit attributable to patented feature
BD-HK-0037,HK,ip,compensatory,4500000.0,2800000.0,2,appeal,2017,True,120000.0,Copyright infringement of software code. Copyright Ordinance (Cap 528) s.35. Claimed HK$4.5M. Appeal upheld HK$2.8M as reasonable royalty and lost licence fees
BD-HK-0038,HK,ip,statutory,2000000.0,1300000.0,1,trial,2023,True,0.0,Statutory damages for wilful trade mark infringement. Trade Marks Ordinance (Cap 559) s.46. Court awarded HK$1.3M statutory damages reflecting flagrancy and need for deterrence
BD-HK-0039,HK,ip,compensatory,5500000.0,3500000.0,2,appeal,2020,False,220000.0,Patent infringement of electronics design. Patents Ordinance (Cap 514) s.71. Claimed HK$5.5M. Appeal reduced to HK$3.5M after apportionment for non-infringing components
BD-HK-0040,HK,ip,account_of_profits,4000000.0,2600000.0,1,trial,2016,True,0.0,Copyright infringement of film content. Account of profits under Copyright Ordinance (Cap 528) s.38. Court assessed infringer's profit at HK$2.6M from unauthorised distribution revenue
BD-HK-0041,HK,corporate,compensatory,12000000.0,7800000.0,2,appeal,2021,True,300000.0,Derivative action for breach of fiduciary duty by directors. Common law derivative action principles. Claimed HK$12M diverted profits. Appeal upheld HK$7.8M as misappropriation proved
BD-HK-0042,HK,corporate,compensatory,8000000.0,5200000.0,1,trial,2020,True,0.0,Breach of directors' duties under Companies Ordinance (Cap 622) s.465 (PENDING_VERIFICATION). Claimed HK$8M for conflicted transaction. Court awarded HK$5.2M as disgorgement of benefit
BD-HK-0043,HK,corporate,compensatory,5000000.0,3300000.0,2,appeal,2019,False,250000.0,Unfair prejudice petition under Companies Ordinance (Cap 622) (PENDING_VERIFICATION). Minority shareholder claimed HK$5M for exclusion from management. Appeal ordered buy-out at HK$3.3M
BD-HK-0044,HK,corporate,compensatory,15000000.0,9500000.0,2,appeal,2022,True,400000.0,Breach of fiduciary duty and knowing receipt. Claimed HK$15M diverted corporate assets. Common law principles applied. Appeal upheld HK$9.5M as tracing and restitution remedy
BD-HK-0045,HK,corporate,compensatory,6000000.0,3900000.0,1,trial,2018,True,0.0,Negligent misstatement by directors in investment circular. Claimed HK$6M. Common law duty of care applied. Awarded HK$3.9M as foreseeable reliance damages under Caparo principles
BD-HK-0046,HK,labor,compensatory,2500000.0,1600000.0,2,appeal,2021,True,80000.0,Wrongful dismissal claim under Employment Ordinance (Cap 57) (PENDING_VERIFICATION for s.32). Claimed HK$2.5M for unreasonable dismissal. Appeal upheld HK$1.6M including reinstatement remedy value
BD-HK-0047,HK,labor,statutory,800000.0,520000.0,1,trial,2020,True,0.0,Severance payment claim under Employment Ordinance (Cap 57). Statutory formula applied: 2/3 of last monthly wages x reckonable years. Assessed at HK$520K for 18 years service with monthly wage HK$43K
BD-HK-0048,HK,labor,compensatory,1500000.0,950000.0,2,appeal,2019,True,50000.0,Disability discrimination claim under Disability Discrimination Ordinance (Cap 487). Claimed HK$1.5M for discriminatory termination. Appeal upheld HK$950K including injury to feelings and aggravated damages
BD-HK-0049,HK,labor,compensatory,3500000.0,2200000.0,2,appeal,2022,False,180000.0,Wrongful dismissal of senior executive under Employment Ordinance (Cap 57) (PENDING_VERIFICATION for s.32). Claimed HK$3.5M. Appeal reduced to HK$2.2M as notice period mitigation found
BD-HK-0050,HK,labor,statutory,600000.0,390000.0,1,trial,2018,True,0.0,Long service payment claim under Employment Ordinance (Cap 57). Statutory formula: 2/3 of last monthly wages x reckonable years. Assessed at HK$390K for 15 years service with monthly wage HK$39K
BD-HK-0051,HK,contract,liquidated_damages,8500000.0,2800000.0,1,trial,2018,True,0.0,依据Dunlop v New Garage [1915] AC 79判定违约金条款构成penalty clause而无效。按Cap 26 PENDING_VERIFICATION损害赔偿范围计算实际损失为HK$2.8M。一审终结。
BD-HK-0052,HK,contract,compensatory,3500000.0,1500000.0,2,appeal,2020,True,80000.0,基于Cap 623第三方权利条例，违约赔偿包括可预见的间接损失。上诉庭维持原判，最终赔偿HK$1.5M；两轮差距约5.3%(<10%)。
BD-HK-0053,HK,contract,compensatory,12000000.0,5200000.0,2,appeal,2019,False,1200000.0,工程合同纠纷。一审HK$6.4M，上诉庭改判HK$5.2M。两轮差距18.75%(>10%)，未收敛。引用Hadley v Baxendale原则（PENDING_VERIFICATION）。
BD-HK-0054,HK,contract,compensatory,1800000.0,720000.0,1,trial,2021,True,0.0,房屋租赁合同违约。按Cap 26 PENDING_VERIFICATION计算直接损失与可预见利润损失。一审终结，赔偿HK$720K。
BD-HK-0055,HK,contract,compensatory,6000000.0,2400000.0,2,appeal,2017,True,150000.0,供应合同违约。一审HK$2.55M，上诉维持HK$2.4M。两轮差距约5.9%(<10%)，已收敛。适用Cap 623第三方权利。
BD-HK-0056,HK,contract,liquidated_damages,4500000.0,1200000.0,1,trial,2015,True,0.0,违约金条款被认定为惩罚性条款无效。按Dunlop v New Garage标准调整至实际损失HK$1.2M。Cap 26 PENDING_VERIFICATION。
BD-HK-0057,HK,contract,compensatory,20000000.0,8000000.0,2,supreme,2022,True,400000.0,重大商事合同违约。一审HK$8.4M，终审维持HK$8M。差距约4.8%(<10%)。适用信赖利益原则。
BD-HK-0058,HK,contract,compensatory,3200000.0,1100000.0,2,appeal,2016,False,350000.0,货物买卖合同纠纷。一审HK$1.45M，上诉改判HK$1.1M。差距24.1%(>10%)。Cap 26 PENDING_VERIFICATION。
BD-HK-0059,HK,contract,compensatory,5500000.0,2200000.0,1,trial,2014,True,0.0,服务合同违约。按Cap 623计算直接损失与利润损失。一审终结，HK$2.2M。
BD-HK-0060,HK,contract,compensatory,7800000.0,3100000.0,2,appeal,2023,True,90000.0,联营合同违约。一审HK$3.19M，上诉维持HK$3.1M。差距约2.8%(<10%)。适用Dunlop v New Garage原则。
BD-HK-0061,HK,contract,compensatory,1500000.0,600000.0,1,trial,2012,True,0.0,小型供货合同违约。一审终结，赔偿HK$600K。Cap 26 PENDING_VERIFICATION。
BD-HK-0062,HK,contract,liquidated_damages,10000000.0,3800000.0,2,appeal,2018,True,200000.0,大型基建合同违约金争议。一审HK$4.0M，上诉维持HK$3.8M。差距5%(<10%)。按Dunlop v New Garage标准调整。
BD-HK-0063,HK,contract,compensatory,4200000.0,1750000.0,1,trial,2019,True,0.0,软件开发合同违约。一审终结，赔偿HK$1.75M。引用Cap 623第三方权利条例。
BD-HK-0064,HK,contract,compensatory,9000000.0,3500000.0,2,appeal,2021,False,600000.0,合资协议违约。一审HK$4.1M，上诉改判HK$3.5M。差距14.6%(>10%)。Cap 26 PENDING_VERIFICATION。
BD-HK-0065,HK,contract,compensatory,2500000.0,950000.0,1,trial,2013,True,0.0,咨询合同违约。一审终结，赔偿HK$950K。适用普通法违约赔偿原则。
BD-HK-0066,HK,tort,compensatory,25000000.0,8500000.0,2,appeal,2018,True,300000.0,医疗过失致人身伤害。一审HK$8.8M，上诉维持HK$8.5M。差距3.4%(<10%)。适用Donoghue v Stevenson [1932] AC 562过失原则与Cap 314占用人法律责任。
BD-HK-0067,HK,tort,compensatory,12000000.0,4200000.0,2,appeal,2016,False,850000.0,交通事故人身伤害。一审HK$5.05M，上诉改判HK$4.2M。差距16.8%(>10%)。适用Cap 314占用人法律责任条例。
BD-HK-0068,HK,tort,compensatory,8000000.0,3200000.0,1,trial,2020,True,0.0,工业意外人身伤害。一审终结，赔偿HK$3.2M。依据Cap 282雇员补偿条例计算，并叠加普通法赔偿。
